relative_im_path,bbox_x1,bbox_y1,bbox_x2,bbox_y2,class,test
car_ims/006452.jpg,17,25,282,153,79,0
car_ims/006453.jpg,50,80,223,167,79,0
car_ims/006454.jpg,19,54,246,170,79,0
car_ims/006455.jpg,12,32,265,169,79,0
car_ims/006456.jpg,4,25,270,165,79,0
car_ims/006457.jpg,7,61,290,205,79,0
car_ims/006458.jpg,33,150,613,401,79,0
car_ims/006459.jpg,54,515,1220,884,79,0
car_ims/006460.jpg,16,91,257,177,79,0
car_ims/006461.jpg,14,48,256,164,79,0
car_ims/006462.jpg,107,279,1146,618,79,0
car_ims/006463.jpg,22,58,179,136,79,0
car_ims/006464.jpg,16,55,246,163,79,0
car_ims/006465.jpg,38,59,597,452,79,0
car_ims/006466.jpg,3,78,450,257,79,0
car_ims/006467.jpg,4,109,580,329,79,0
car_ims/006468.jpg,7,69,250,176,79,0
car_ims/006469.jpg,35,42,194,105,79,0
car_ims/006470.jpg,37,36,246,157,79,0
car_ims/006471.jpg,16,54,295,158,79,0
car_ims/006472.jpg,10,62,152,117,79,0
car_ims/006473.jpg,12,52,256,186,79,0
car_ims/006474.jpg,13,136,626,380,79,0
car_ims/006475.jpg,77,129,475,316,79,0
car_ims/006476.jpg,11,45,253,189,79,0
car_ims/006477.jpg,12,35,278,183,79,0
car_ims/006478.jpg,88,220,645,423,79,0
car_ims/006479.jpg,64,109,395,274,79,0
car_ims/006480.jpg,4,70,555,319,79,0
car_ims/006481.jpg,8,35,154,92,79,0
car_ims/006482.jpg,12,62,614,447,79,0
car_ims/006483.jpg,110,185,832,608,79,0
car_ims/006484.jpg,27,73,635,425,79,0
car_ims/006485.jpg,1,343,1007,757,79,0
car_ims/006486.jpg,13,31,245,155,79,0
car_ims/006487.jpg,104,323,730,550,79,1
car_ims/006488.jpg,205,397,1456,1096,79,1
car_ims/006489.jpg,151,121,666,411,79,1
car_ims/006490.jpg,60,69,351,254,79,1
car_ims/006491.jpg,21,71,624,385,79,1
car_ims/006492.jpg,24,81,617,293,79,1
car_ims/006493.jpg,9,33,253,125,79,1
car_ims/006494.jpg,37,155,433,302,79,1
car_ims/006495.jpg,94,208,612,419,79,1
car_ims/006496.jpg,74,63,618,300,79,1
car_ims/006497.jpg,4,50,252,160,79,1
car_ims/006498.jpg,9,22,158,94,79,1
car_ims/006499.jpg,45,111,359,244,79,1
car_ims/006500.jpg,2,52,253,167,79,1
car_ims/006501.jpg,14,53,250,143,79,1
car_ims/006502.jpg,7,59,250,188,79,1
car_ims/006503.jpg,175,209,923,575,79,1
car_ims/006504.jpg,19,370,881,654,79,1
car_ims/006505.jpg,26,30,276,211,79,1
car_ims/006506.jpg,39,103,400,288,79,1
car_ims/006507.jpg,11,35,469,337,79,1
car_ims/006508.jpg,52,134,531,309,79,1
car_ims/006509.jpg,9,34,286,184,79,1
car_ims/006510.jpg,31,56,236,172,79,1
car_ims/006511.jpg,34,158,481,414,79,1
car_ims/006512.jpg,36,105,624,402,79,1
car_ims/006513.jpg,7,21,253,169,79,1
car_ims/006514.jpg,69,260,576,451,79,1
car_ims/006515.jpg,45,151,481,347,79,1
car_ims/006516.jpg,51,36,371,233,79,1
car_ims/006517.jpg,42,69,397,271,79,1
car_ims/006518.jpg,237,249,645,422,79,1
car_ims/006519.jpg,17,60,630,380,79,1
car_ims/006520.jpg,11,102,633,357,79,1
car_ims/006521.jpg,6,52,257,191,79,1
car_ims/006522.jpg,120,380,1333,1018,79,1
car_ims/006523.jpg,19,22,578,317,79,1
car_ims/006524.jpg,38,121,587,386,79,1
car_ims/006525.jpg,37,34,222,153,79,1
car_ims/006526.jpg,30,103,618,385,79,1
car_ims/006527.jpg,16,130,609,394,79,1
car_ims/006528.jpg,45,143,593,466,79,1
car_ims/006529.jpg,1,99,600,437,79,1
car_ims/006530.jpg,20,141,635,401,80,0
car_ims/006531.jpg,37,104,382,268,80,0
car_ims/006532.jpg,22,82,470,314,80,0
car_ims/006533.jpg,29,94,456,261,80,0
car_ims/006534.jpg,138,38,559,294,80,0
car_ims/006535.jpg,24,45,452,325,80,0
car_ims/006536.jpg,80,137,944,646,80,0
car_ims/006537.jpg,57,118,441,316,80,0
car_ims/006538.jpg,33,63,612,434,80,0
car_ims/006539.jpg,9,19,542,386,80,0
car_ims/006540.jpg,74,299,973,744,80,0
car_ims/006541.jpg,28,67,555,334,80,0
car_ims/006542.jpg,95,208,880,715,80,0
car_ims/006543.jpg,28,34,1022,756,80,0
car_ims/006544.jpg,63,81,590,410,80,0
car_ims/006545.jpg,14,67,612,443,80,0
car_ims/006546.jpg,19,175,1582,1081,80,0
car_ims/006547.jpg,23,68,626,450,80,0
car_ims/006548.jpg,30,183,503,383,80,0
car_ims/006549.jpg,14,26,467,351,80,0
car_ims/006550.jpg,195,268,1230,962,80,0
car_ims/006551.jpg,48,100,446,289,80,0
car_ims/006552.jpg,24,125,636,440,80,0
car_ims/006553.jpg,17,34,993,563,80,0
car_ims/006554.jpg,13,116,621,476,80,0
car_ims/006555.jpg,87,170,942,683,80,0
car_ims/006556.jpg,26,96,618,426,80,0
car_ims/006557.jpg,10,7,964,491,80,0
car_ims/006558.jpg,37,109,692,363,80,0
car_ims/006559.jpg,19,54,490,350,80,0
car_ims/006560.jpg,23,124,553,413,80,0
car_ims/006561.jpg,16,26,690,462,80,0
car_ims/006562.jpg,177,266,943,748,80,0
car_ims/006563.jpg,25,89,603,480,80,0
car_ims/006564.jpg,82,109,450,300,80,0
car_ims/006565.jpg,62,378,1228,880,80,0
car_ims/006566.jpg,52,147,981,547,80,0
car_ims/006567.jpg,24,132,1021,734,80,0
car_ims/006568.jpg,103,356,882,721,80,0
car_ims/006569.jpg,166,181,842,602,80,0
car_ims/006570.jpg,20,152,761,505,80,0
car_ims/006571.jpg,109,45,527,401,80,0
car_ims/006572.jpg,31,244,1447,946,80,0
car_ims/006573.jpg,17,41,484,265,80,0
car_ims/006574.jpg,56,146,575,403,80,0
car_ims/006575.jpg,9,128,1013,681,80,1
car_ims/006576.jpg,49,141,994,704,80,1
car_ims/006577.jpg,4,2,525,333,80,1
car_ims/006578.jpg,47,48,437,209,80,1
car_ims/006579.jpg,36,60,618,446,80,1
car_ims/006580.jpg,55,141,992,531,80,1
car_ims/006581.jpg,37,155,617,470,80,1
car_ims/006582.jpg,13,322,1537,919,80,1
car_ims/006583.jpg,74,101,596,434,80,1
car_ims/006584.jpg,61,34,602,440,80,1
car_ims/006585.jpg,13,38,625,408,80,1
car_ims/006586.jpg,3,11,467,326,80,1
car_ims/006587.jpg,10,199,1597,1108,80,1
car_ims/006588.jpg,103,505,1438,1069,80,1
car_ims/006589.jpg,67,132,1203,746,80,1
car_ims/006590.jpg,67,412,1552,1063,80,1
car_ims/006591.jpg,13,132,492,361,80,1
car_ims/006592.jpg,64,256,976,587,80,1
car_ims/006593.jpg,35,46,489,302,80,1
car_ims/006594.jpg,106,96,419,286,80,1
car_ims/006595.jpg,36,81,609,331,80,1
car_ims/006596.jpg,114,141,939,819,80,1
car_ims/006597.jpg,122,99,412,313,80,1
car_ims/006598.jpg,70,306,963,750,80,1
car_ims/006599.jpg,62,44,845,561,80,1
car_ims/006600.jpg,20,110,611,377,80,1
car_ims/006601.jpg,50,91,609,395,80,1
car_ims/006602.jpg,26,139,624,379,80,1
car_ims/006603.jpg,47,27,602,390,80,1
car_ims/006604.jpg,12,121,462,296,80,1
car_ims/006605.jpg,36,306,990,692,80,1
car_ims/006606.jpg,58,90,548,361,80,1
car_ims/006607.jpg,37,115,1561,1096,80,1
car_ims/006608.jpg,23,65,629,452,80,1
car_ims/006609.jpg,199,175,804,605,80,1
car_ims/006610.jpg,42,329,1225,744,80,1
car_ims/006611.jpg,89,326,1203,778,80,1
car_ims/006612.jpg,36,208,990,729,80,1
car_ims/006613.jpg,65,22,645,365,80,1
car_ims/006614.jpg,9,27,453,234,80,1
car_ims/006615.jpg,41,530,1895,1394,80,1
car_ims/006616.jpg,15,18,588,445,80,1
car_ims/006617.jpg,28,103,1007,686,80,1
car_ims/006618.jpg,32,196,797,523,80,1
car_ims/006619.jpg,32,74,625,439,80,1
car_ims/006620.jpg,23,24,237,177,81,0
car_ims/006621.jpg,29,98,613,298,81,0
car_ims/006622.jpg,49,118,481,355,81,0
car_ims/006623.jpg,1,1,500,367,81,0
car_ims/006624.jpg,3,122,550,333,81,0
car_ims/006625.jpg,38,54,593,431,81,0
car_ims/006626.jpg,2,142,508,429,81,0
car_ims/006627.jpg,4,144,799,526,81,0
car_ims/006628.jpg,21,38,579,418,81,0
car_ims/006629.jpg,108,95,621,392,81,0
car_ims/006630.jpg,17,35,234,167,81,0
car_ims/006631.jpg,2,5,395,198,81,0
car_ims/006632.jpg,67,204,614,480,81,0
car_ims/006633.jpg,8,26,269,116,81,0
car_ims/006634.jpg,43,49,266,176,81,0
car_ims/006635.jpg,5,6,397,185,81,0
car_ims/006636.jpg,23,177,510,390,81,0
car_ims/006637.jpg,82,60,445,301,81,0
car_ims/006638.jpg,54,49,528,336,81,0
car_ims/006639.jpg,27,85,613,403,81,0
car_ims/006640.jpg,55,16,499,280,81,0
car_ims/006641.jpg,58,87,561,400,81,0
car_ims/006642.jpg,42,81,765,507,81,0
car_ims/006643.jpg,9,33,246,161,81,0
car_ims/006644.jpg,117,95,612,362,81,0
car_ims/006645.jpg,44,78,529,329,81,0
car_ims/006646.jpg,26,109,611,384,81,0
car_ims/006647.jpg,64,106,399,307,81,0
car_ims/006648.jpg,14,111,788,388,81,0
car_ims/006649.jpg,160,79,699,457,81,0
car_ims/006650.jpg,36,71,607,385,81,0
car_ims/006651.jpg,6,55,265,150,81,0
car_ims/006652.jpg,62,83,449,274,81,0
car_ims/006653.jpg,16,31,272,181,81,0
car_ims/006654.jpg,6,38,289,163,81,0
car_ims/006655.jpg,42,142,655,457,81,0
car_ims/006656.jpg,3,43,259,178,81,0
car_ims/006657.jpg,11,23,370,234,81,0
car_ims/006658.jpg,45,31,232,161,81,0
car_ims/006659.jpg,4,37,220,119,81,0
car_ims/006660.jpg,44,24,322,228,81,0
car_ims/006661.jpg,91,63,726,552,81,0
car_ims/006662.jpg,49,1,521,400,81,0
car_ims/006663.jpg,14,28,225,150,81,0
car_ims/006664.jpg,30,34,232,157,81,0
car_ims/006665.jpg,28,138,612,420,81,1
car_ims/006666.jpg,29,55,539,347,81,1
car_ims/006667.jpg,52,38,220,126,81,1
car_ims/006668.jpg,22,37,375,232,81,1
car_ims/006669.jpg,9,97,677,492,81,1
car_ims/006670.jpg,4,32,300,213,81,1
car_ims/006671.jpg,9,8,623,457,81,1
car_ims/006672.jpg,11,44,200,133,81,1
car_ims/006673.jpg,34,60,217,158,81,1
car_ims/006674.jpg,9,86,617,464,81,1
car_ims/006675.jpg,26,86,637,414,81,1
car_ims/006676.jpg,64,128,717,427,81,1
car_ims/006677.jpg,75,140,559,379,81,1
car_ims/006678.jpg,44,54,596,298,81,1
car_ims/006679.jpg,11,320,932,663,81,1
car_ims/006680.jpg,139,120,581,419,81,1
car_ims/006681.jpg,29,17,639,453,81,1
car_ims/006682.jpg,40,118,754,493,81,1
car_ims/006683.jpg,37,102,589,458,81,1
car_ims/006684.jpg,91,11,547,328,81,1
car_ims/006685.jpg,36,128,608,372,81,1
car_ims/006686.jpg,47,63,400,230,81,1
car_ims/006687.jpg,23,17,252,164,81,1
car_ims/006688.jpg,1,5,239,153,81,1
car_ims/006689.jpg,96,85,631,432,81,1
car_ims/006690.jpg,39,26,213,180,81,1
car_ims/006691.jpg,11,33,397,251,81,1
car_ims/006692.jpg,13,11,283,210,81,1
car_ims/006693.jpg,54,75,618,427,81,1
car_ims/006694.jpg,20,35,359,182,81,1
car_ims/006695.jpg,9,28,255,182,81,1
car_ims/006696.jpg,48,57,518,361,81,1
car_ims/006697.jpg,22,76,487,273,81,1
car_ims/006698.jpg,3,2,240,172,81,1
car_ims/006699.jpg,123,39,606,459,81,1
car_ims/006700.jpg,43,67,796,562,81,1
car_ims/006701.jpg,70,110,759,506,81,1
car_ims/006702.jpg,66,212,398,333,81,1
car_ims/006703.jpg,46,106,604,397,81,1
car_ims/006704.jpg,43,39,569,379,81,1
car_ims/006705.jpg,25,34,250,165,81,1
car_ims/006706.jpg,35,726,2439,1609,81,1
car_ims/006707.jpg,1,28,232,146,81,1
car_ims/006708.jpg,14,1,253,165,81,1
car_ims/006709.jpg,44,83,601,347,81,1
car_ims/006710.jpg,4,18,293,207,82,0
car_ims/006711.jpg,25,110,614,369,82,0
car_ims/006712.jpg,5,22,257,159,82,0
car_ims/006713.jpg,9,51,296,197,82,0
car_ims/006714.jpg,90,65,721,503,82,0
car_ims/006715.jpg,133,190,1788,951,82,0
car_ims/006716.jpg,15,7,231,142,82,0
car_ims/006717.jpg,14,31,286,192,82,0
car_ims/006718.jpg,81,96,556,385,82,0
car_ims/006719.jpg,47,220,980,715,82,0
car_ims/006720.jpg,5,56,430,245,82,0
car_ims/006721.jpg,31,52,291,192,82,0
car_ims/006722.jpg,15,18,788,417,82,0
car_ims/006723.jpg,57,114,378,253,82,0
car_ims/006724.jpg,27,34,250,160,82,0
car_ims/006725.jpg,43,46,691,364,82,0
car_ims/006726.jpg,24,45,260,189,82,0
car_ims/006727.jpg,45,113,431,321,82,0
car_ims/006728.jpg,117,95,847,596,82,0
car_ims/006729.jpg,19,77,413,242,82,0
car_ims/006730.jpg,180,117,500,362,82,0
car_ims/006731.jpg,1,24,297,190,82,0
car_ims/006732.jpg,8,38,266,146,82,0
car_ims/006733.jpg,37,7,300,195,82,0
car_ims/006734.jpg,24,144,607,398,82,0
car_ims/006735.jpg,37,125,582,456,82,0
car_ims/006736.jpg,119,68,445,301,82,0
car_ims/006737.jpg,33,52,227,166,82,0
car_ims/006738.jpg,26,90,376,243,82,0
car_ims/006739.jpg,8,34,182,102,82,0
car_ims/006740.jpg,23,122,602,353,82,0
car_ims/006741.jpg,29,21,583,382,82,0
car_ims/006742.jpg,44,40,262,184,82,0
car_ims/006743.jpg,31,72,660,434,82,0
car_ims/006744.jpg,20,21,409,278,82,0
car_ims/006745.jpg,128,191,894,744,82,0
car_ims/006746.jpg,3,30,217,141,82,0
car_ims/006747.jpg,6,59,447,310,82,0
car_ims/006748.jpg,74,137,597,329,82,0
car_ims/006749.jpg,13,129,593,480,82,0
car_ims/006750.jpg,105,102,624,372,82,0
car_ims/006751.jpg,48,10,402,284,82,1
car_ims/006752.jpg,25,20,233,152,82,1
car_ims/006753.jpg,130,295,953,631,82,1
car_ims/006754.jpg,65,122,536,411,82,1
car_ims/006755.jpg,30,85,209,170,82,1
car_ims/006756.jpg,6,24,198,109,82,1
car_ims/006757.jpg,86,168,981,532,82,1
car_ims/006758.jpg,9,50,250,142,82,1
car_ims/006759.jpg,84,73,596,409,82,1
car_ims/006760.jpg,49,145,532,405,82,1
car_ims/006761.jpg,8,20,256,177,82,1
car_ims/006762.jpg,28,73,392,247,82,1
car_ims/006763.jpg,37,11,409,229,82,1
car_ims/006764.jpg,15,45,239,163,82,1
car_ims/006765.jpg,265,508,1408,1150,82,1
car_ims/006766.jpg,17,87,244,177,82,1
car_ims/006767.jpg,16,59,390,239,82,1
car_ims/006768.jpg,2,15,264,154,82,1
car_ims/006769.jpg,64,103,283,201,82,1
car_ims/006770.jpg,11,34,300,191,82,1
car_ims/006771.jpg,22,65,231,151,82,1
car_ims/006772.jpg,15,38,265,178,82,1
car_ims/006773.jpg,56,119,585,328,82,1
car_ims/006774.jpg,37,35,284,168,82,1
car_ims/006775.jpg,28,43,259,148,82,1
car_ims/006776.jpg,16,59,241,177,82,1
car_ims/006777.jpg,36,49,238,151,82,1
car_ims/006778.jpg,34,36,954,573,82,1
car_ims/006779.jpg,10,12,373,242,82,1
car_ims/006780.jpg,22,133,539,339,82,1
car_ims/006781.jpg,18,73,633,410,82,1
car_ims/006782.jpg,39,49,497,295,82,1
car_ims/006783.jpg,25,120,615,361,82,1
car_ims/006784.jpg,31,92,470,331,82,1
car_ims/006785.jpg,50,103,569,403,82,1
car_ims/006786.jpg,13,20,620,449,82,1
car_ims/006787.jpg,22,61,689,471,82,1
car_ims/006788.jpg,10,36,777,515,82,1
car_ims/006789.jpg,1,2,400,265,82,1
car_ims/006790.jpg,8,10,300,215,82,1
car_ims/006791.jpg,11,10,291,212,83,0
car_ims/006792.jpg,52,58,446,231,83,0
car_ims/006793.jpg,71,70,418,311,83,0
car_ims/006794.jpg,8,94,285,200,83,0
car_ims/006795.jpg,28,28,378,239,83,0
car_ims/006796.jpg,32,322,809,652,83,0
car_ims/006797.jpg,7,82,648,417,83,0
car_ims/006798.jpg,35,24,381,244,83,0
car_ims/006799.jpg,87,77,545,362,83,0
car_ims/006800.jpg,99,158,825,585,83,0
car_ims/006801.jpg,20,13,247,187,83,0
car_ims/006802.jpg,39,81,597,465,83,0
car_ims/006803.jpg,20,79,734,431,83,0
car_ims/006804.jpg,28,75,618,290,83,0
car_ims/006805.jpg,6,59,447,310,83,0
car_ims/006806.jpg,51,24,257,194,83,0
car_ims/006807.jpg,16,52,380,280,83,0
car_ims/006808.jpg,15,110,544,381,83,0
car_ims/006809.jpg,44,158,568,371,83,0
car_ims/006810.jpg,22,55,285,199,83,0
car_ims/006811.jpg,11,18,190,126,83,0
car_ims/006812.jpg,69,29,408,236,83,0
car_ims/006813.jpg,21,77,262,167,83,0
car_ims/006814.jpg,31,20,592,352,83,0
car_ims/006815.jpg,47,31,340,219,83,0
car_ims/006816.jpg,4,30,279,186,83,0
car_ims/006817.jpg,22,64,380,264,83,0
car_ims/006818.jpg,100,55,403,271,83,0
car_ims/006819.jpg,48,10,402,284,83,0
car_ims/006820.jpg,18,84,254,175,83,0
car_ims/006821.jpg,25,120,615,361,83,0
car_ims/006822.jpg,49,91,675,322,83,0
car_ims/006823.jpg,14,53,251,194,83,0
car_ims/006824.jpg,34,36,954,573,83,0
car_ims/006825.jpg,17,43,290,201,83,0
car_ims/006826.jpg,18,145,485,346,83,0
car_ims/006827.jpg,41,187,600,411,83,0
car_ims/006828.jpg,9,71,446,345,83,0
car_ims/006829.jpg,52,105,233,194,83,0
car_ims/006830.jpg,47,125,687,471,83,0
car_ims/006831.jpg,24,143,1001,587,83,0
car_ims/006832.jpg,43,128,409,284,83,0
car_ims/006833.jpg,274,170,838,608,83,1
car_ims/006834.jpg,33,227,652,460,83,1
car_ims/006835.jpg,96,137,870,459,83,1
car_ims/006836.jpg,47,132,898,594,83,1
car_ims/006837.jpg,21,70,366,208,83,1
car_ims/006838.jpg,36,27,740,403,83,1
car_ims/006839.jpg,20,27,489,334,83,1
car_ims/006840.jpg,32,96,617,465,83,1
car_ims/006841.jpg,6,100,393,255,83,1
car_ims/006842.jpg,6,24,198,109,83,1
car_ims/006843.jpg,25,16,539,244,83,1
car_ims/006844.jpg,15,57,888,565,83,1
car_ims/006845.jpg,19,10,710,445,83,1
car_ims/006846.jpg,16,43,244,176,83,1
car_ims/006847.jpg,14,46,258,155,83,1
car_ims/006848.jpg,26,37,242,173,83,1
car_ims/006849.jpg,8,36,496,328,83,1
car_ims/006850.jpg,8,107,699,475,83,1
car_ims/006851.jpg,26,90,376,243,83,1
car_ims/006852.jpg,16,57,244,170,83,1
car_ims/006853.jpg,23,28,374,231,83,1
car_ims/006854.jpg,5,29,214,131,83,1
car_ims/006855.jpg,63,32,262,204,83,1
car_ims/006856.jpg,10,58,480,357,83,1
car_ims/006857.jpg,10,56,308,189,83,1
car_ims/006858.jpg,25,40,238,172,83,1
car_ims/006859.jpg,9,45,234,157,83,1
car_ims/006860.jpg,27,16,245,177,83,1
car_ims/006861.jpg,82,60,456,251,83,1
car_ims/006862.jpg,31,69,615,447,83,1
car_ims/006863.jpg,30,24,229,178,83,1
car_ims/006864.jpg,9,73,234,153,83,1
car_ims/006865.jpg,8,35,346,214,83,1
car_ims/006866.jpg,101,164,946,633,83,1
car_ims/006867.jpg,26,152,626,438,83,1
car_ims/006868.jpg,5,60,602,437,83,1
car_ims/006869.jpg,19,133,615,361,83,1
car_ims/006870.jpg,2,130,441,348,83,1
car_ims/006871.jpg,14,111,395,249,83,1
car_ims/006872.jpg,31,12,200,137,83,1
car_ims/006873.jpg,21,45,230,163,83,1
car_ims/006874.jpg,116,210,980,671,83,1
car_ims/006875.jpg,154,277,1453,979,84,0
car_ims/006876.jpg,39,50,566,413,84,0
car_ims/006877.jpg,31,10,621,400,84,0
car_ims/006878.jpg,11,98,734,463,84,0
car_ims/006879.jpg,44,139,529,394,84,0
car_ims/006880.jpg,69,136,510,347,84,0
car_ims/006881.jpg,2,51,624,409,84,0
car_ims/006882.jpg,15,116,445,365,84,0
car_ims/006883.jpg,54,189,1474,921,84,0
car_ims/006884.jpg,53,44,430,293,84,0
car_ims/006885.jpg,11,44,463,319,84,0
car_ims/006886.jpg,117,31,516,415,84,0
car_ims/006887.jpg,9,26,617,445,84,0
car_ims/006888.jpg,30,80,1740,694,84,0
car_ims/006889.jpg,2,46,316,213,84,0
car_ims/006890.jpg,8,37,639,474,84,0
car_ims/006891.jpg,24,110,597,356,84,0
car_ims/006892.jpg,31,246,778,540,84,0
car_ims/006893.jpg,48,48,476,319,84,0
car_ims/006894.jpg,5,82,550,442,84,0
car_ims/006895.jpg,67,14,606,474,84,0
car_ims/006896.jpg,69,59,637,461,84,0
car_ims/006897.jpg,25,28,377,249,84,0
car_ims/006898.jpg,5,21,273,126,84,0
car_ims/006899.jpg,51,61,595,357,84,0
car_ims/006900.jpg,16,41,231,154,84,0
car_ims/006901.jpg,6,267,1278,776,84,0
car_ims/006902.jpg,29,181,582,398,84,0
car_ims/006903.jpg,26,116,433,275,84,0
car_ims/006904.jpg,74,81,476,431,84,0
car_ims/006905.jpg,5,23,474,324,84,0
car_ims/006906.jpg,26,182,579,391,84,0
car_ims/006907.jpg,17,93,233,231,84,0
car_ims/006908.jpg,80,81,575,393,84,0
car_ims/006909.jpg,66,49,959,706,84,0
car_ims/006910.jpg,18,22,444,272,84,0
car_ims/006911.jpg,13,19,318,235,84,0
car_ims/006912.jpg,48,137,343,276,84,0
car_ims/006913.jpg,11,45,354,226,84,0
car_ims/006914.jpg,11,47,625,451,84,0
car_ims/006915.jpg,10,28,434,370,84,0
car_ims/006916.jpg,87,28,508,412,84,0
car_ims/006917.jpg,42,39,589,437,84,0
car_ims/006918.jpg,206,210,867,590,84,0
car_ims/006919.jpg,2,56,606,415,84,1
car_ims/006920.jpg,26,126,615,344,84,1
car_ims/006921.jpg,11,52,318,212,84,1
car_ims/006922.jpg,5,3,390,176,84,1
car_ims/006923.jpg,39,53,289,177,84,1
car_ims/006924.jpg,59,108,528,398,84,1
car_ims/006925.jpg,143,79,613,332,84,1
car_ims/006926.jpg,35,46,639,429,84,1
car_ims/006927.jpg,54,15,639,440,84,1
car_ims/006928.jpg,43,1,589,458,84,1
car_ims/006929.jpg,151,197,804,637,84,1
car_ims/006930.jpg,8,31,480,261,84,1
car_ims/006931.jpg,38,6,639,422,84,1
car_ims/006932.jpg,42,27,244,172,84,1
car_ims/006933.jpg,27,110,650,434,84,1
car_ims/006934.jpg,10,92,341,240,84,1
car_ims/006935.jpg,47,76,650,431,84,1
car_ims/006936.jpg,82,134,2400,1366,84,1
car_ims/006937.jpg,17,45,952,550,84,1
car_ims/006938.jpg,59,98,563,438,84,1
car_ims/006939.jpg,4,1,672,477,84,1
car_ims/006940.jpg,10,13,1022,687,84,1
car_ims/006941.jpg,1,72,624,406,84,1
car_ims/006942.jpg,47,95,848,622,84,1
car_ims/006943.jpg,77,167,617,362,84,1
car_ims/006944.jpg,29,43,487,286,84,1
car_ims/006945.jpg,67,45,579,420,84,1
car_ims/006946.jpg,11,61,621,387,84,1
car_ims/006947.jpg,119,29,489,343,84,1
car_ims/006948.jpg,103,11,439,288,84,1
car_ims/006949.jpg,27,35,639,402,84,1
car_ims/006950.jpg,19,54,569,429,84,1
car_ims/006951.jpg,18,59,583,376,84,1
car_ims/006952.jpg,46,182,1015,716,84,1
car_ims/006953.jpg,20,74,961,704,84,1
car_ims/006954.jpg,43,75,611,471,84,1
car_ims/006955.jpg,37,120,689,375,84,1
car_ims/006956.jpg,5,29,249,189,84,1
car_ims/006957.jpg,11,94,394,247,84,1
car_ims/006958.jpg,57,155,986,725,84,1
car_ims/006959.jpg,88,48,512,456,84,1
car_ims/006960.jpg,35,33,343,206,84,1
car_ims/006961.jpg,63,91,578,420,84,1
car_ims/006962.jpg,31,25,252,167,85,0
car_ims/006963.jpg,25,78,600,421,85,0
car_ims/006964.jpg,21,15,363,255,85,0
car_ims/006965.jpg,87,104,668,423,85,0
car_ims/006966.jpg,30,24,232,164,85,0
car_ims/006967.jpg,11,31,275,171,85,0
car_ims/006968.jpg,30,132,1015,658,85,0
car_ims/006969.jpg,35,38,222,163,85,0
car_ims/006970.jpg,26,56,746,319,85,0
car_ims/006971.jpg,19,55,244,160,85,0
car_ims/006972.jpg,17,52,247,158,85,0
car_ims/006973.jpg,64,103,934,617,85,0
car_ims/006974.jpg,84,20,961,731,85,0
car_ims/006975.jpg,3,5,198,118,85,0
car_ims/006976.jpg,111,98,863,766,85,0
car_ims/006977.jpg,65,17,424,202,85,0
car_ims/006978.jpg,18,29,242,176,85,0
car_ims/006979.jpg,34,1,242,179,85,0
car_ims/006980.jpg,81,62,1201,729,85,0
car_ims/006981.jpg,45,115,585,382,85,0
car_ims/006982.jpg,54,128,564,420,85,0
car_ims/006983.jpg,3,89,300,260,85,0
car_ims/006984.jpg,25,1,259,189,85,0
car_ims/006985.jpg,24,61,450,306,85,0
car_ims/006986.jpg,18,67,496,342,85,0
car_ims/006987.jpg,32,133,984,610,85,0
car_ims/006988.jpg,34,100,454,250,85,0
car_ims/006989.jpg,66,65,572,354,85,0
car_ims/006990.jpg,43,43,432,271,85,0
car_ims/006991.jpg,316,344,1269,891,85,0
car_ims/006992.jpg,40,35,424,256,85,0
car_ims/006993.jpg,17,45,438,290,85,0
car_ims/006994.jpg,37,169,587,413,85,0
car_ims/006995.jpg,97,101,495,369,85,0
car_ims/006996.jpg,71,137,595,441,85,0
car_ims/006997.jpg,39,119,558,434,85,0
car_ims/006998.jpg,1,20,229,194,85,0
car_ims/006999.jpg,31,37,238,164,85,0
car_ims/007000.jpg,103,414,1643,1086,85,0
car_ims/007001.jpg,27,101,619,435,85,0
car_ims/007002.jpg,52,59,438,288,85,0
car_ims/007003.jpg,58,82,966,720,85,0
car_ims/007004.jpg,15,36,290,181,85,0
car_ims/007005.jpg,31,20,255,187,85,1
car_ims/007006.jpg,32,44,238,167,85,1
car_ims/007007.jpg,32,64,465,302,85,1
car_ims/007008.jpg,9,90,191,192,85,1
car_ims/007009.jpg,9,53,235,145,85,1
car_ims/007010.jpg,75,36,259,166,85,1
car_ims/007011.jpg,9,37,245,165,85,1
car_ims/007012.jpg,11,136,509,326,85,1
car_ims/007013.jpg,84,120,494,365,85,1
car_ims/007014.jpg,159,140,509,339,85,1
car_ims/007015.jpg,216,110,903,590,85,1
car_ims/007016.jpg,19,96,422,333,85,1
car_ims/007017.jpg,47,101,965,692,85,1
car_ims/007018.jpg,67,113,705,362,85,1
car_ims/007019.jpg,18,37,246,190,85,1
car_ims/007020.jpg,225,364,1247,972,85,1
car_ims/007021.jpg,11,35,501,280,85,1
car_ims/007022.jpg,33,71,465,312,85,1
car_ims/007023.jpg,23,38,382,190,85,1
car_ims/007024.jpg,42,57,225,162,85,1
car_ims/007025.jpg,22,77,427,263,85,1
car_ims/007026.jpg,24,22,475,321,85,1
car_ims/007027.jpg,61,139,903,642,85,1
car_ims/007028.jpg,32,87,428,279,85,1
car_ims/007029.jpg,50,85,586,363,85,1
car_ims/007030.jpg,19,33,466,327,85,1
